Timestamp,Value
0,9987.901
1,9988.641
2,9986.791000000001
3,9984.571
4,9970.511
5,9984.54427
6,9980.46427
7,9979.10427
8,9983.52427
9,9984.20427
10,9981.48427
11,9981.48427
12,9979.10427
13,9978.76427
14,9980.80427
15,9980.80427
16,9978.76427
17,9983.86427
18,9984.88427
19,9984.88427
20,9984.88427
21,9988.28427
22,9988.62427
23,9986.24427
24,9986.24427
25,9984.20427
26,9984.54427
27,9981.824270000001
28,9981.48427
29,9977.69269
30,9967.61269
31,9956.092690000001
32,9951.051580000001
33,9952.601580000002
34,9958.181580000002
35,9956.321580000002
36,9958.181580000002
37,9957.561580000001
38,9958.181580000002
39,9960.661580000002
40,9960.351580000002
41,9960.351580000002
42,9960.041580000001
43,9960.041580000001
44,9958.491580000002
45,9958.801580000001
46,9958.801580000001
47,9959.731580000001
48,9959.421580000002
49,9959.731580000001
50,9959.421580000002
51,9959.731580000001
52,9958.801580000001
53,9959.421580000002
54,9959.731580000001
55,9958.181580000002
56,9965.287210000002
57,9974.277210000002
58,9971.273050000003
59,9970.193050000003
60,9959.663050000003
61,9965.603050000003
62,9964.793050000004
63,9965.603050000003
64,9962.093050000003
65,9960.203050000004
66,9964.253050000003
67,9964.253050000003
68,9962.903050000004
69,9961.013050000003
70,9962.903050000004
71,9964.253050000003
72,9964.523050000003
73,9966.413050000003
74,9964.523050000003
75,9966.143050000004
76,9965.603050000003
77,9966.953050000004
78,9973.433050000003
79,9973.433050000003
80,9966.953050000004
81,9956.423050000003
82,9947.206050000003
83,9942.006050000002
84,9931.346050000002
85,9933.952770000004
86,9926.992770000003
87,9936.352770000003
88,9934.672770000003
89,9935.152770000002
90,9933.232770000002
91,9933.952770000004
92,9911.632770000002
93,9931.751950000003
94,9921.411950000003
95,9922.511950000004
96,9920.971950000005
97,9922.071950000005
98,9923.611950000004
99,9920.531950000004
100,9918.551950000005
101,9919.439870000002
102,9921.419870000003
103,9927.579870000003
104,9922.959870000002
105,9922.739870000003
106,9924.059870000003
107,9927.359870000002
108,9926.699870000002
109,9922.959870000002
110,9921.859870000002
111,9922.959870000002
112,9922.959870000002
113,9922.959870000002
114,9924.059870000003
115,9924.939870000002
116,9924.059870000003
117,9924.059870000003
118,9924.059870000003
119,9922.959870000002
120,9923.619870000002
121,9922.959870000002
122,9916.359870000002
123,9929.339870000003
124,9928.459870000002
125,9931.774870000003
126,9942.974870000004
127,9962.078770000004
128,9959.191030000002
129,9956.851030000002
130,9956.31103
131,9960.271030000002
132,9960.091030000001
133,9960.271030000002
134,9959.371030000002
135,9948.031030000002
136,9952.711030000002
137,9953.791030000002
138,9952.531030000002
139,9951.451030000002
140,9953.071030000003
141,9954.871030000002
142,9957.571030000003
143,9957.931030000002
144,9957.571030000003
145,9957.571030000003
146,9958.471030000002
147,9959.191030000002
148,9958.471030000002
149,9954.871030000002
150,9965.131030000002
151,9965.491030000001
152,9967.941650000002
153,9971.141650000003
154,9972.261650000002
155,9976.261650000002
156,9974.661650000002
157,9973.541650000003
158,9971.941650000002
159,9975.301650000003
160,9973.541650000003
161,9974.821650000002
162,9975.941650000002
163,9977.861650000003
164,9970.059970000002
165,9966.549970000002
166,9967.849970000003
167,9970.059970000002
168,9970.449970000001
169,9970.189970000003
170,9972.269970000001
171,9973.179970000003
172,9977.079970000003
173,9979.549970000002
174,9980.849970000003
175,9987.479970000002
176,9990.339970000003
177,9990.209970000002
178,9994.499970000003
179,9999.514380000004
180,10007.314380000003
181,10023.221380000003
182,10044.455400000004
183,10034.104360000005
184,10033.964360000005
185,10037.324360000004
186,10041.874360000005
187,10044.604360000005
188,10043.204360000005
189,10041.104360000005
190,10042.854360000005
191,10043.204360000005
192,10042.854360000005
193,10042.854360000005
194,10042.924360000005
195,10046.004360000004
196,10043.204360000005
197,10044.604360000005
198,10044.324360000004
199,10047.614360000005
200,10048.454360000005
201,10045.094360000005
202,10044.954360000005
203,10047.404360000004
204,10053.214360000005
205,10052.317450000002
206,10050.567450000002
207,10054.487450000002
208,10047.907450000002
209,10048.747450000003
210,10049.237450000002
211,10049.517450000003
212,10051.337450000003
213,10052.177450000003
214,10051.337450000003
215,10050.987450000002
216,10050.847450000003
217,10051.687450000003
218,10049.867450000002
219,10051.337450000003
220,10052.737450000002
221,10053.017450000003
222,10052.807450000002
223,10054.837450000003
224,10055.467450000002
225,10056.937450000003
226,10057.427450000003
227,10058.337450000003
228,10062.047450000002
229,10062.69626
230,10064.44626
231,10061.49626
232,10066.046260000001
233,10064.94626
234,10064.69626
235,10064.646260000001
236,10065.69626
237,10067.646260000001
238,10073.24626
239,10082.240520000003
240,10079.040520000002
241,10079.000520000003
242,10080.320520000003
243,10076.600520000004
244,10073.640520000003
245,10076.720520000003
246,10074.840520000003
247,10073.400520000003
248,10073.080520000003
249,10072.840520000003
250,10069.720520000003
251,10071.040520000002
252,10073.000520000003
253,10073.440520000002
254,10073.640520000003
255,10072.840520000003
256,10072.240520000003
257,10073.040520000002
258,10072.640520000003
259,10073.640520000003
260,10073.120520000002
261,10066.880520000002
262,10066.120520000002
263,10072.497080000003
264,10064.697080000004
265,10057.177080000003
266,10057.577080000003
267,10055.257080000003
268,10054.457080000004
269,10049.737080000003
270,10049.497080000003
271,10056.760140000004
272,10053.820140000003
273,10053.880140000003
274,10052.170140000004
275,10050.370140000003
276,10052.050140000003
277,10052.350140000004
278,10053.280140000003
279,10049.320140000003
280,10051.570140000003
281,10050.370140000003
282,10050.220140000003
283,10051.120140000003
284,10052.320140000003
285,10050.610140000004
286,10050.670140000004
287,10051.990140000004
288,10051.900140000003
289,10053.580140000004
290,10053.520140000004
291,10053.850140000004
292,10053.520140000004
293,10053.520140000004
294,10061.860140000004
295,10057.686550000002
296,10055.746550000003
297,10056.806550000003
298,10053.446550000002
299,10053.886550000003
300,10051.986550000003
301,10053.406550000003
302,10054.706550000003
303,10053.806550000003
304,10056.686550000002
305,10057.126550000003
306,10055.606550000002
307,10056.106550000002
308,10056.166550000004
309,10056.986550000003
310,10055.806550000003
311,10051.646550000003
312,10053.426550000004
313,10053.566550000003
314,10058.586550000004
315,10057.806550000003
316,10056.966550000003
317,10058.066550000003
318,10046.806550000003
